org_id,slug,name,url,headquarters_country,industry,employee_count_int,jobs_count,teams_count,is_it_services,is_professional_services,tags,is_b2b,is_b2c,is_digital_native,is_ai_native,sales-development-representative_people,sales-development-representative_people_link,sales-development-representative_growth_yoy,sales-development-representative_growth_yoy_link,sales_people,sales_people_link,sales_growth_yoy,sales_growth_yoy_link,account-executive_people,account-executive_people_link,account-executive_growth_yoy,account-executive_growth_yoy_link,revenue-operations_people,revenue-operations_people_link,revenue-operations_growth_yoy,revenue-operations_growth_yoy_link,marketing_people,marketing_people_link,marketing_growth_yoy,marketing_growth_yoy_link,gtm-enrichment-and-signals_teams,gtm-enrichment-and-signals_teams_link,account-based-marketing-platforms_teams,account-based-marketing-platforms_teams_link,sales-and-lead-generation-tools_teams,sales-and-lead-generation-tools_teams_link,hightouch_teams,hightouch_teams_link,d-b_teams,d-b_teams_link,generative_ai_x_relevant_tech_jobposts,generative_ai_x_relevant_tech_jobposts_link,generative_ai_x_relevant_persona_jobposts,generative_ai_x_relevant_persona_jobposts_link,digital_transformation_x_relevant_tech_jobposts,digital_transformation_x_relevant_tech_jobposts_link,digital_transformation_x_relevant_persona_jobposts,digital_transformation_x_relevant_persona_jobposts_link,sales-development-representative_pct,sales-development-representative_pct_link,sales_pct,sales_pct_link,account-executive_pct,account-executive_pct_link,revenue-operations_pct,revenue-operations_pct_link,marketing_pct,marketing_pct_link,gtm-enrichment-and-signals_team_pct,gtm-enrichment-and-signals_team_pct_link,account-based-marketing-platforms_team_pct,account-based-marketing-platforms_team_pct_link,sales-and-lead-generation-tools_team_pct,sales-and-lead-generation-tools_team_pct_link,hightouch_team_pct,hightouch_team_pct_link,d-b_team_pct,d-b_team_pct_link,funding_total_raised,funding_last_round_raised,funding_last_round_type,funding_last_round_date,funding_days_since_last_round,crm_account_id,crm_account_name,crm_url,account_category,is_icp_gold,plg_signups,plg_users_4w,plg_queries_4w,ws_fit,ws_fit_reason,ws_filter_provider
714080,action1rmm,Action1,action1.com,US,Scientific and Technical Services,111,116,7,0,0,b2b|is_venture_backed|digital_native,1,0,1,0,2.0,https://sumble.com/l/org/CskoA5RmDRn1K/people,0.0,,41.0,https://sumble.com/l/org/KFumz0wG2WGjh/people,0.864,https://sumble.com/l/org/KFumz0wG2WGjh/trends/job_functions_people,25.0,https://sumble.com/l/org/DOe7bv6ePfym/people,0.625,https://sumble.com/l/org/DOe7bv6ePfym/trends/job_functions_people,0.0,https://sumble.com/l/org/wQLjTJJg460G/people,0.0,,18.0,https://sumble.com/l/org/Jtlemb4EWR00A/people,1.571,https://sumble.com/l/org/Jtlemb4EWR00A/trends/job_functions_people,0.0,https://sumble.com/l/org/pZoI5w5tEX4K7/teams,0.0,https://sumble.com/l/org/z7DW63vxxBtvu/teams,0.0,https://sumble.com/l/org/aXg2CpZK3ib44/teams,0.0,https://sumble.com/l/org/hiBAf9EllDJ6A/teams,0.0,https://sumble.com/l/org/AhiHR4ZhJGyre/teams,0.0,https://sumble.com/l/org/wQLjTJJg46KjS/jobs,0.0,https://sumble.com/l/org/yHA59UM8ANtfW/jobs,0.0,https://sumble.com/l/org/mKFSW1erVQTIA/jobs,0.0,https://sumble.com/l/org/08W13kkRja4uc/jobs,1.802,https://sumble.com/l/org/CskoA5RmDRn1K/people,36.937,https://sumble.com/l/org/KFumz0wG2WGjh/people,22.523,https://sumble.com/l/org/DOe7bv6ePfym/people,0.0,https://sumble.com/l/org/wQLjTJJg460G/people,16.216,https://sumble.com/l/org/Jtlemb4EWR00A/people,0.0,https://sumble.com/l/org/pZoI5w5tEX4K7/teams,0.0,https://sumble.com/l/org/z7DW63vxxBtvu/teams,0.0,https://sumble.com/l/org/aXg2CpZK3ib44/teams,0.0,https://sumble.com/l/org/hiBAf9EllDJ6A/teams,0.0,https://sumble.com/l/org/AhiHR4ZhJGyre/teams,0,0,,,,,,action1.com,unallocated,0,3,1,1,,,
45772,activtrak,ActivTrak,activtrak.com,US,Scientific and Technical Services,155,74,19,0,0,b2b|digital_native|is_venture_backed,1,0,1,0,8.0,https://sumble.com/l/org/jo5sesbEt3W5/people,1.0,https://sumble.com/l/org/jo5sesbEt3W5/trends/job_functions_people,40.0,https://sumble.com/l/org/Xm0FZAEZG3sp/people,0.25,https://sumble.com/l/org/Xm0FZAEZG3sp/trends/job_functions_people,22.0,https://sumble.com/l/org/c7vOAGXWubA/people,0.1,https://sumble.com/l/org/c7vOAGXWubA/trends/job_functions_people,5.0,https://sumble.com/l/org/7jJQrlF2Rzu/people,0.2,https://sumble.com/l/org/7jJQrlF2Rzu/trends/job_functions_people,13.0,https://sumble.com/l/org/rebtBvswy33y/people,0.333,https://sumble.com/l/org/rebtBvswy33y/trends/job_functions_people,2.0,https://sumble.com/l/org/dIwZ7q02zqYv/teams,2.0,https://sumble.com/l/org/sW37yJ6y1faY/teams,5.0,https://sumble.com/l/org/N2pXdDPN2JMM/teams,0.0,https://sumble.com/l/org/TA9imnkRrC4I/teams,0.0,https://sumble.com/l/org/lH4hSyCf8Nhn/teams,0.0,https://sumble.com/l/org/7jJQrlF2RO6F/jobs,0.0,https://sumble.com/l/org/J5UHb4EWRDpM/jobs,0.0,https://sumble.com/l/org/aS1KpZK3ibgi/jobs,0.0,https://sumble.com/l/org/Z1k8Qnq3pZjk/jobs,5.161,https://sumble.com/l/org/jo5sesbEt3W5/people,25.806,https://sumble.com/l/org/Xm0FZAEZG3sp/people,14.194,https://sumble.com/l/org/c7vOAGXWubA/people,3.226,https://sumble.com/l/org/7jJQrlF2Rzu/people,8.387,https://sumble.com/l/org/rebtBvswy33y/people,10.526,https://sumble.com/l/org/dIwZ7q02zqYv/teams,10.526,https://sumble.com/l/org/sW37yJ6y1faY/teams,26.316,https://sumble.com/l/org/N2pXdDPN2JMM/teams,0.0,https://sumble.com/l/org/TA9imnkRrC4I/teams,0.0,https://sumble.com/l/org/lH4hSyCf8Nhn/teams,0,0,,,,,,activtrak.com,unallocated,0,0,0,0,,,
551856,acuitymd,AcuityMD,acuitymd.com,US,Professional Services,229,199,38,0,1,digital_native|b2b|is_venture_backed|professional_services,1,0,1,0,5.0,https://sumble.com/l/org/Tyr9tmnkRrdVp/people,-0.167,https://sumble.com/l/org/Tyr9tmnkRrdVp/trends/job_functions_people,54.0,https://sumble.com/l/org/k8qrCHB1JTZN3/people,0.149,https://sumble.com/l/org/k8qrCHB1JTZN3/trends/job_functions_people,38.0,https://sumble.com/l/org/E6Tgif79rx0T/people,0.152,https://sumble.com/l/org/E6Tgif79rx0T/trends/job_functions_people,2.0,https://sumble.com/l/org/btAK6XvECdjn/people,-0.333,https://sumble.com/l/org/btAK6XvECdjn/trends/job_functions_people,19.0,https://sumble.com/l/org/XG402ZAEZGXXh/people,1.111,https://sumble.com/l/org/XG402ZAEZGXXh/trends/job_functions_people,6.0,https://sumble.com/l/org/JQcUOb4EWRDqp/teams,3.0,https://sumble.com/l/org/irtaANXki8SUb/teams,6.0,https://sumble.com/l/org/wZ8yqJJg46KII/teams,0.0,https://sumble.com/l/org/nNXjFzNbH4FWC/teams,0.0,https://sumble.com/l/org/u9aqKWVfjQRXV/teams,0.0,https://sumble.com/l/org/btAK6XvECdHeq/jobs,0.0,https://sumble.com/l/org/KxEdS0wG2W6Mz/jobs,0.0,https://sumble.com/l/org/s0M3oyJ6y1faW/jobs,0.0,https://sumble.com/l/org/HcOB5xifU0Zad/jobs,2.183,https://sumble.com/l/org/Tyr9tmnkRrdVp/people,23.581,https://sumble.com/l/org/k8qrCHB1JTZN3/people,16.594,https://sumble.com/l/org/E6Tgif79rx0T/people,0.873,https://sumble.com/l/org/btAK6XvECdjn/people,8.297,https://sumble.com/l/org/XG402ZAEZGXXh/people,15.789,https://sumble.com/l/org/JQcUOb4EWRDqp/teams,7.895,https://sumble.com/l/org/irtaANXki8SUb/teams,15.789,https://sumble.com/l/org/wZ8yqJJg46KII/teams,0.0,https://sumble.com/l/org/nNXjFzNbH4FWC/teams,0.0,https://sumble.com/l/org/u9aqKWVfjQRXV/teams,160000000,80000000,series_c,2026-04-20,51,,,acuitymd.com,allocated,0,2,0,0,,,
1757379,adaptiverealestate,Adaptive,adaptive.build,US,Scientific and Technical Services,47,15,1,0,0,is_ai_native|is_venture_backed|b2b|digital_native,1,0,1,1,5.0,https://sumble.com/l/org/0ugd2kkRjajQy/people,-0.167,https://sumble.com/l/org/0ugd2kkRjajQy/trends/job_functions_people,12.0,https://sumble.com/l/org/4iTEJuK5YNrG2/people,-0.2,https://sumble.com/l/org/4iTEJuK5YNrG2/trends/job_functions_people,3.0,https://sumble.com/l/org/jZdCFesbEt5r/people,-0.25,https://sumble.com/l/org/jZdCFesbEt5r/trends/job_functions_people,2.0,https://sumble.com/l/org/o1I8NLXG0aeu/people,1.0,https://sumble.com/l/org/o1I8NLXG0aeu/trends/job_functions_people,1.0,https://sumble.com/l/org/LsjcdlhY9a00n/people,0.0,,0.0,https://sumble.com/l/org/gm2FioInkj8Aa/teams,0.0,https://sumble.com/l/org/MIuZmDCGSb8Ry/teams,0.0,https://sumble.com/l/org/GT6x3gAT0Zqhh/teams,0.0,https://sumble.com/l/org/rOcJCBvswyWzf/teams,0.0,https://sumble.com/l/org/3DkeoiKLWcp9Q/teams,0.0,https://sumble.com/l/org/o1I8NLXG0a2RC/jobs,0.0,https://sumble.com/l/org/czCDpAGXWujyH/jobs,0.0,https://sumble.com/l/org/xhlBeFnWtJoJj/jobs,0.0,https://sumble.com/l/org/uNmfbWVfjQRXC/jobs,10.638,https://sumble.com/l/org/0ugd2kkRjajQy/people,25.532,https://sumble.com/l/org/4iTEJuK5YNrG2/people,6.383,https://sumble.com/l/org/jZdCFesbEt5r/people,4.255,https://sumble.com/l/org/o1I8NLXG0aeu/people,2.128,https://sumble.com/l/org/LsjcdlhY9a00n/people,0.0,https://sumble.com/l/org/gm2FioInkj8Aa/teams,0.0,https://sumble.com/l/org/MIuZmDCGSb8Ry/teams,0.0,https://sumble.com/l/org/GT6x3gAT0Zqhh/teams,0.0,https://sumble.com/l/org/rOcJCBvswyWzf/teams,0.0,https://sumble.com/l/org/3DkeoiKLWcp9Q/teams,26400000,19000000,series_a,2024-07-15,695,,,adaptive.build,unallocated,0,2,0,0,,,
1222693,adaptive-ml,Adaptive ML,adaptive-ml.com,FR,Information,41,37,10,0,0,is_ai_native|digital_native|is_venture_backed|b2b,1,0,1,1,1.0,https://sumble.com/l/org/c96QiAGXWuLRb/people,0.0,,6.0,https://sumble.com/l/org/nrwYDzNbH4H40/people,5.0,https://sumble.com/l/org/nrwYDzNbH4H40/trends/job_functions_people,1.0,https://sumble.com/l/org/Jgx3Sb4EWRVR/people,0.0,,0.0,https://sumble.com/l/org/5KiOxTpxsa60/people,0.0,,2.0,https://sumble.com/l/org/T0N6FmnkRrUUq/people,1.0,https://sumble.com/l/org/T0N6FmnkRrUUq/trends/job_functions_people,1.0,https://sumble.com/l/org/CU3qH5RmDRVAT/teams,0.0,https://sumble.com/l/org/OaTcb6k5uQwXi/teams,1.0,https://sumble.com/l/org/YyzfkCiT3zgee/teams,0.0,https://sumble.com/l/org/EjYxpf79rxH51/teams,0.0,https://sumble.com/l/org/BqgUIRpqxXanc/teams,0.0,https://sumble.com/l/org/5KiOxTpxsaH2Q/jobs,0.0,https://sumble.com/l/org/hdalR9EllDJ6X/jobs,0.0,https://sumble.com/l/org/u3jg7WVfjQROZ/jobs,0.0,https://sumble.com/l/org/zBJCv3vxxBtS6/jobs,2.439,https://sumble.com/l/org/c96QiAGXWuLRb/people,14.634,https://sumble.com/l/org/nrwYDzNbH4H40/people,2.439,https://sumble.com/l/org/Jgx3Sb4EWRVR/people,0.0,https://sumble.com/l/org/5KiOxTpxsa60/people,4.878,https://sumble.com/l/org/T0N6FmnkRrUUq/people,10.0,https://sumble.com/l/org/CU3qH5RmDRVAT/teams,0.0,https://sumble.com/l/org/OaTcb6k5uQwXi/teams,10.0,https://sumble.com/l/org/YyzfkCiT3zgee/teams,0.0,https://sumble.com/l/org/EjYxpf79rxH51/teams,0.0,https://sumble.com/l/org/BqgUIRpqxXanc/teams,20000000,20000000,seed,2024-03-12,820,,,adaptive-ml.com,unallocated,0,1,0,0,,,
2684304,adaptivesecurity,Adaptive Security,adaptivesecurity.com,US,Scientific and Technical Services,204,100,15,0,0,is_ai_native|b2b|is_venture_backed|digital_native,1,0,1,1,5.0,https://sumble.com/l/org/EJiYEf79rxtB0/people,4.0,https://sumble.com/l/org/EJiYEf79rxtB0/trends/job_functions_people,45.0,https://sumble.com/l/org/eoDUeVSiKNBMN/people,1.75,https://sumble.com/l/org/eoDUeVSiKNBMN/trends/job_functions_people,14.0,https://sumble.com/l/org/KhSMK0wG2WYA/people,3.667,https://sumble.com/l/org/KhSMK0wG2WYA/trends/job_functions_people,4.0,https://sumble.com/l/org/9vxp9ndGOmOr/people,0.0,,11.0,https://sumble.com/l/org/nEFwnzNbH488S/people,4.5,https://sumble.com/l/org/nEFwnzNbH488S/trends/job_functions_people,0.0,https://sumble.com/l/org/hDHah9EllDJ16/teams,0.0,https://sumble.com/l/org/SHbnSYTmV40z8/teams,3.0,https://sumble.com/l/org/PMkVPhErYXZRR/teams,0.0,https://sumble.com/l/org/oKpPoLXG0a2SP/teams,0.0,https://sumble.com/l/org/ZmIcZQnq3pZjn/teams,0.0,https://sumble.com/l/org/9vxp9ndGOmxmb/jobs,0.0,https://sumble.com/l/org/IGRsIjH5e7f6t/jobs,0.0,https://sumble.com/l/org/OZ7TO6k5uQwXH/jobs,0.0,https://sumble.com/l/org/VLvKVaTjy5yXZ/jobs,2.451,https://sumble.com/l/org/EJiYEf79rxtB0/people,22.059,https://sumble.com/l/org/eoDUeVSiKNBMN/people,6.863,https://sumble.com/l/org/KhSMK0wG2WYA/people,1.961,https://sumble.com/l/org/9vxp9ndGOmOr/people,5.392,https://sumble.com/l/org/nEFwnzNbH488S/people,0.0,https://sumble.com/l/org/hDHah9EllDJ16/teams,0.0,https://sumble.com/l/org/SHbnSYTmV40z8/teams,20.0,https://sumble.com/l/org/PMkVPhErYXZRR/teams,0.0,https://sumble.com/l/org/oKpPoLXG0a2SP/teams,0.0,https://sumble.com/l/org/ZmIcZQnq3pZjn/teams,146500000,81000000,series_b,2025-12-16,176,,,adaptivesecurity.com,allocated,0,0,0,0,,,
5469,addepar,Addepar,addepar.com,US,Professional Services,1232,1585,304,0,1,b2b|is_private_equity_owned|digital_native|professional_services,1,0,1,0,2.0,https://sumble.com/l/org/rMSkBvswycJi/people,0.5,https://sumble.com/l/org/rMSkBvswycJi/trends/job_functions_people,134.0,https://sumble.com/l/org/q2yuOSTDWOT4/people,0.079,https://sumble.com/l/org/q2yuOSTDWOT4/trends/job_functions_people,46.0,https://sumble.com/l/org/TsRemnkRrpG/people,0.175,https://sumble.com/l/org/TsRemnkRrpG/trends/job_functions_people,11.0,https://sumble.com/l/org/AWaL4ZhJGul/people,0.1,https://sumble.com/l/org/AWaL4ZhJGul/trends/job_functions_people,32.0,https://sumble.com/l/org/4PpluK5YNhha/people,0.067,https://sumble.com/l/org/4PpluK5YNhha/trends/job_functions_people,3.0,https://sumble.com/l/org/cuVoAGXWujoy/teams,0.0,https://sumble.com/l/org/to9DGs4tLQW9/teams,7.0,https://sumble.com/l/org/84egcNanoM00/teams,0.0,https://sumble.com/l/org/XtWBZAEZGytu/teams,0.0,https://sumble.com/l/org/aJ8ipZK3ib3v/teams,0.0,https://sumble.com/l/org/AWaL4ZhJGyCq/jobs,0.0,https://sumble.com/l/org/EO1Af79rxH5m/jobs,0.0,https://sumble.com/l/org/ME5FDCGSb8R9/jobs,0.0,https://sumble.com/l/org/OIUW6k5uQwUu/jobs,0.162,https://sumble.com/l/org/rMSkBvswycJi/people,10.877,https://sumble.com/l/org/q2yuOSTDWOT4/people,3.734,https://sumble.com/l/org/TsRemnkRrpG/people,0.893,https://sumble.com/l/org/AWaL4ZhJGul/people,2.597,https://sumble.com/l/org/4PpluK5YNhha/people,0.987,https://sumble.com/l/org/cuVoAGXWujoy/teams,0.0,https://sumble.com/l/org/to9DGs4tLQW9/teams,2.303,https://sumble.com/l/org/84egcNanoM00/teams,0.0,https://sumble.com/l/org/XtWBZAEZGytu/teams,0.0,https://sumble.com/l/org/aJ8ipZK3ib3v/teams,0,0,,,,,,addepar.com,unallocated,0,0,0,0,,,
757711,aembit,Aembit,aembit.io,US,Scientific and Technical Services,37,16,3,0,0,b2b|digital_native|is_venture_backed,1,0,1,0,0.0,https://sumble.com/l/org/kcRbIHB1JTTzL/people,0.0,,8.0,https://sumble.com/l/org/un6LbWVfjQeZx/people,1.667,https://sumble.com/l/org/un6LbWVfjQeZx/trends/job_functions_people,4.0,https://sumble.com/l/org/eJ198VSiKNpZ/people,3.0,https://sumble.com/l/org/eJ198VSiKNpZ/trends/job_functions_people,0.0,https://sumble.com/l/org/L5uEdlhY9aBT/people,0.0,,3.0,https://sumble.com/l/org/lTWf7SyCf8FFn/people,0.0,https://sumble.com/l/org/lTWf7SyCf8FFn/trends/job_functions_people,1.0,https://sumble.com/l/org/oC4vNLXG0a28S/teams,0.0,https://sumble.com/l/org/DOgx1v6ePf91r/teams,1.0,https://sumble.com/l/org/gYADioInkj8JJ/teams,0.0,https://sumble.com/l/org/BEQ05RpqxXan0/teams,0.0,https://sumble.com/l/org/iBw1LNXki8S2H/teams,0.0,https://sumble.com/l/org/L5uEdlhY9acpv/jobs,0.0,https://sumble.com/l/org/Ahqgw4ZhJGyrJ/jobs,0.0,https://sumble.com/l/org/FuvQV81AWOqPR/jobs,0.0,https://sumble.com/l/org/Wz2lXP7VyF5a1/jobs,0.0,https://sumble.com/l/org/kcRbIHB1JTTzL/people,21.622,https://sumble.com/l/org/un6LbWVfjQeZx/people,10.811,https://sumble.com/l/org/eJ198VSiKNpZ/people,0.0,https://sumble.com/l/org/L5uEdlhY9aBT/people,8.108,https://sumble.com/l/org/lTWf7SyCf8FFn/people,33.333,https://sumble.com/l/org/oC4vNLXG0a28S/teams,0.0,https://sumble.com/l/org/DOgx1v6ePf91r/teams,33.333,https://sumble.com/l/org/gYADioInkj8JJ/teams,0.0,https://sumble.com/l/org/BEQ05RpqxXan0/teams,0.0,https://sumble.com/l/org/iBw1LNXki8S2H/teams,45000000,25000000,series_a,2024-09-12,636,,,aembit.io,unallocated,0,6,2,102,,,
4131,affinity-afabeb33,Affinity.co,affinity.co,US,Scientific and Technical Services,249,649,76,0,0,b2b|digital_native|is_venture_backed,1,0,1,0,5.0,https://sumble.com/l/org/510pTpxsa7Fr/people,0.667,https://sumble.com/l/org/510pTpxsa7Fr/trends/job_functions_people,48.0,https://sumble.com/l/org/0x4GkkRjaHep/people,0.171,https://sumble.com/l/org/0x4GkkRjaHep/trends/job_functions_people,31.0,https://sumble.com/l/org/vqjWEAmtkjm/people,0.192,https://sumble.com/l/org/vqjWEAmtkjm/trends/job_functions_people,8.0,https://sumble.com/l/org/JZoMb4EWRuL/people,0.143,https://sumble.com/l/org/JZoMb4EWRuL/trends/job_functions_people,16.0,https://sumble.com/l/org/bQLDXvECdEEB/people,0.0,https://sumble.com/l/org/bQLDXvECdEEB/trends/job_functions_people,4.0,https://sumble.com/l/org/wXgRJJg46KUD/teams,2.0,https://sumble.com/l/org/3dM0iKLWcplT/teams,6.0,https://sumble.com/l/org/pbGBw5tEX4HH/teams,0.0,https://sumble.com/l/org/93ryndGOmxAo/teams,0.0,https://sumble.com/l/org/4P35uK5YNcxa/teams,0.0,https://sumble.com/l/org/JZoMb4EWRDP4/jobs,0.0,https://sumble.com/l/org/UkcQKwND25Mm/jobs,0.0,https://sumble.com/l/org/1UxbsiV35t8b/jobs,0.0,https://sumble.com/l/org/kFugHB1JTVPy/jobs,2.008,https://sumble.com/l/org/510pTpxsa7Fr/people,19.277,https://sumble.com/l/org/0x4GkkRjaHep/people,12.45,https://sumble.com/l/org/vqjWEAmtkjm/people,3.213,https://sumble.com/l/org/JZoMb4EWRuL/people,6.426,https://sumble.com/l/org/bQLDXvECdEEB/people,5.263,https://sumble.com/l/org/wXgRJJg46KUD/teams,2.632,https://sumble.com/l/org/3dM0iKLWcplT/teams,7.895,https://sumble.com/l/org/pbGBw5tEX4HH/teams,0.0,https://sumble.com/l/org/93ryndGOmxAo/teams,0.0,https://sumble.com/l/org/4P35uK5YNcxa/teams,0,0,,,,,,affinity.co,unallocated,0,1,0,0,,,
11218,agentsync,AgentSync,agentsync.io,US,Professional Services,151,357,61,0,1,is_venture_backed|digital_native|b2b|professional_services,1,0,1,0,7.0,https://sumble.com/l/org/tlgJGs4tL7mJ/people,0.4,https://sumble.com/l/org/tlgJGs4tL7mJ/trends/job_functions_people,31.0,https://sumble.com/l/org/CsTo5RmDRIms/people,0.192,https://sumble.com/l/org/CsTo5RmDRIms/trends/job_functions_people,10.0,https://sumble.com/l/org/iBdhNXki83O/people,0.667,https://sumble.com/l/org/iBdhNXki83O/trends/job_functions_people,2.0,https://sumble.com/l/org/6VIv2GR2wOu/people,-0.333,https://sumble.com/l/org/6VIv2GR2wOu/trends/job_functions_people,5.0,https://sumble.com/l/org/2ajEImNxF88P/people,0.25,https://sumble.com/l/org/2ajEImNxF88P/trends/job_functions_people,2.0,https://sumble.com/l/org/Oe2D6k5uQwoU/teams,0.0,https://sumble.com/l/org/AhuH4ZhJGyCi/teams,5.0,https://sumble.com/l/org/qj6MOSTDWzrr/teams,0.0,https://sumble.com/l/org/x48UFnWtJot0/teams,0.0,https://sumble.com/l/org/KFkm0wG2W6MW/teams,0.0,https://sumble.com/l/org/6VIv2GR2wlZP/jobs,0.0,https://sumble.com/l/org/SmCGYTmV40ZH/jobs,0.0,https://sumble.com/l/org/oClZLXG0a2Ra/jobs,0.0,https://sumble.com/l/org/5ymLTpxsaHJk/jobs,4.636,https://sumble.com/l/org/tlgJGs4tL7mJ/people,20.53,https://sumble.com/l/org/CsTo5RmDRIms/people,6.623,https://sumble.com/l/org/iBdhNXki83O/people,1.325,https://sumble.com/l/org/6VIv2GR2wOu/people,3.311,https://sumble.com/l/org/2ajEImNxF88P/people,3.279,https://sumble.com/l/org/Oe2D6k5uQwoU/teams,0.0,https://sumble.com/l/org/AhuH4ZhJGyCi/teams,8.197,https://sumble.com/l/org/qj6MOSTDWzrr/teams,0.0,https://sumble.com/l/org/x48UFnWtJot0/teams,0.0,https://sumble.com/l/org/KFkm0wG2W6MW/teams,161000000,50000000,series_b,2023-10-26,958,,,agentsync.io,unallocated,0,0,0,0,,,
384432,agicap-9,Agicap,agicap.com,,Finance and Insurance,755,678,203,0,0,b2b|is_private_equity_owned|digital_native,1,0,1,0,75.0,https://sumble.com/l/org/aJdsLpZK3i0LF/people,0.644,https://sumble.com/l/org/aJdsLpZK3i0LF/trends/job_functions_people,171.0,https://sumble.com/l/org/toEF1Gs4tLRGH/people,0.373,https://sumble.com/l/org/toEF1Gs4tLRGH/trends/job_functions_people,42.0,https://sumble.com/l/org/uhCOrWVfjQwt/people,0.184,https://sumble.com/l/org/uhCOrWVfjQwt/trends/job_functions_people,16.0,https://sumble.com/l/org/Rv8QeMXybNVB/people,0.308,https://sumble.com/l/org/Rv8QeMXybNVB/trends/job_functions_people,28.0,https://sumble.com/l/org/MEctVDCGSbrr2/people,0.077,https://sumble.com/l/org/MEctVDCGSbrr2/trends/job_functions_people,7.0,https://sumble.com/l/org/BDFZjRpqxXaAn/teams,1.0,https://sumble.com/l/org/KHZ7P0wG2W6wL/teams,2.0,https://sumble.com/l/org/rMxXIBvswyW99/teams,0.0,https://sumble.com/l/org/sKJi4yJ6y1fwE/teams,0.0,https://sumble.com/l/org/Cmehx5RmDRVTG/teams,0.0,https://sumble.com/l/org/Rv8QeMXybNiej/jobs,0.0,https://sumble.com/l/org/ZGDHTQnq3pZjR/jobs,0.0,https://sumble.com/l/org/JZBKYb4EWRDPj/jobs,0.0,https://sumble.com/l/org/GLf8sgAT0ZqWt/jobs,9.934,https://sumble.com/l/org/aJdsLpZK3i0LF/people,22.649,https://sumble.com/l/org/toEF1Gs4tLRGH/people,5.563,https://sumble.com/l/org/uhCOrWVfjQwt/people,2.119,https://sumble.com/l/org/Rv8QeMXybNVB/people,3.709,https://sumble.com/l/org/MEctVDCGSbrr2/people,3.448,https://sumble.com/l/org/BDFZjRpqxXaAn/teams,0.493,https://sumble.com/l/org/KHZ7P0wG2W6wL/teams,0.985,https://sumble.com/l/org/rMxXIBvswyW99/teams,0.0,https://sumble.com/l/org/sKJi4yJ6y1fwE/teams,0.0,https://sumble.com/l/org/Cmehx5RmDRVTG/teams,0,0,,,,,,agicap.com/de,unallocated,0,3,1,0,,,
1165758,aikido-security,Aikido Security,aikido.dev,US,Scientific and Technical Services,189,157,14,0,0,is_venture_backed|b2b|digital_native,1,0,1,0,10.0,https://sumble.com/l/org/mkF9Q1erVQZdR/people,0.0,,59.0,https://sumble.com/l/org/HuhrYxifU0Re9/people,2.933,https://sumble.com/l/org/HuhrYxifU0Re9/trends/job_functions_people,33.0,https://sumble.com/l/org/fepg3qHqXpiq/people,2.3,https://sumble.com/l/org/fepg3qHqXpiq/trends/job_functions_people,6.0,https://sumble.com/l/org/XLYKOZAEZGoq/people,5.0,https://sumble.com/l/org/XLYKOZAEZGoq/trends/job_functions_people,14.0,https://sumble.com/l/org/ZlC06Qnq3pVVn/people,1.8,https://sumble.com/l/org/ZlC06Qnq3pVVn/trends/job_functions_people,1.0,https://sumble.com/l/org/boSUqXvECdH8J/teams,0.0,https://sumble.com/l/org/NDfacdDPN2Jqd/teams,1.0,https://sumble.com/l/org/Jglyfb4EWRDii/teams,0.0,https://sumble.com/l/org/zBDjx3vxxBtSa/teams,0.0,https://sumble.com/l/org/Wi7qUP7VyF5aq/teams,0.0,https://sumble.com/l/org/XLYKOZAEZGy2Q/jobs,0.0,https://sumble.com/l/org/0AWdlkkRja4uC/jobs,0.0,https://sumble.com/l/org/yFA3gUM8ANtmk/jobs,0.0,https://sumble.com/l/org/xW9BCFnWtJotv/jobs,5.291,https://sumble.com/l/org/mkF9Q1erVQZdR/people,31.217,https://sumble.com/l/org/HuhrYxifU0Re9/people,17.46,https://sumble.com/l/org/fepg3qHqXpiq/people,3.175,https://sumble.com/l/org/XLYKOZAEZGoq/people,7.407,https://sumble.com/l/org/ZlC06Qnq3pVVn/people,7.143,https://sumble.com/l/org/boSUqXvECdH8J/teams,0.0,https://sumble.com/l/org/NDfacdDPN2Jqd/teams,7.143,https://sumble.com/l/org/Jglyfb4EWRDii/teams,0.0,https://sumble.com/l/org/zBDjx3vxxBtSa/teams,0.0,https://sumble.com/l/org/Wi7qUP7VyF5aq/teams,84000000,60000000,series_b,2026-01-14,147,,,aikido.dev,allocated,0,2,1,23,,,
